200000 200000
0 118937 153546
0 118937 179031
0 118937 174079
0 118937 180367
0 118937 166149
0 118937 122907
0 118937 67229
0 118937 171588
0 118937 184144
0 118937 99449
0 118937 127684
0 118937 198493
0 118937 48241
0 118937 59104
0 118937 147065
0 118937 151689
0 118937 54058
0 118937 168835
0 118937 53271
0 118937 20200
0 118937 150026
0 118937 134681
0 118937 151292
0 118937 65007
0 118937 105524
0 118937 11503
0 118937 174914
0 118937 8398
0 118937 83497
0 118937 66367
0 118937 141681
0 118937 8186
0 118937 197629
0 118937 42156
0 118937 6529
0 118937 19730
0 118937 115293
0 118937 152210
0 118937 48585
0 118937 49638
0 118937 100114
0 118937 179839
0 118937 43054
0 118937 65336
0 118937 168404
0 118937 133578
0 118937 198821
0 118937 155917
0 118937 12466
0 118937 76915
0 118937 72903
0 118937 115429
0 118937 96275
0 118937 85765
0 118937 84571
0 118937 36624
0 118937 172996
0 118937 55114
0 118937 107042
0 118937 87088
0 118937 135723
0 118937 93242
0 118937 155793
0 118937 42375
0 118937 138048
0 118937 8360
0 118937 160987
0 118937 129603
0 118937 89714
0 118937 62071
0 118937 195195
0 118937 112290
0 118937 134867
0 118937 136151
0 118937 196349
0 118937 113766
0 118937 42212
0 118937 41810
0 118937 67421
0 118937 195181
0 118937 105103
0 118937 83139
0 118937 92435
0 118937 131569
0 118937 91574
0 118937 114895
0 118937 181218
0 118937 175842
0 118937 160013
0 118937 149531
0 118937 160605
0 118937 152202
0 118937 45484
0 118937 194249
0 118937 34839
0 118937 54602
0 118937 43427
0 118937 98341
0 118937 75285
0 118937 48703
0 118937 91035
0 118937 62187
0 118937 41169
0 118937 128362
0 118937 162275
0 118937 16729
0 118937 155428
0 118937 191017
0 118937 155282
0 118937 126989
0 118937 11801
0 118937 52757
0 118937 3365
0 118937 198310
0 118937 148372
0 118937 183614
0 118937 62844
0 118937 90223
0 118937 60730
0 118937 30920
0 118937 66775
0 118937 37732
0 118937 192304
0 118937 37436
0 118937 78283
0 118937 39462
0 118937 175820
0 118937 158763
0 118937 166030
0 118937 54619
0 118937 119772
0 118937 85593
0 118937 199634
0 118937 154402
0 118937 197546
0 118937 106713
0 118937 31605
0 118937 186915
0 118937 33519
0 118937 159842
0 118937 44329
0 118937 166820
0 118937 93467
0 118937 171251
0 118937 182585
0 118937 130773
0 118937 5162
0 118937 191972
0 118937 18503
0 118937 166693
0 118937 98999
0 118937 28179
0 118937 57540
0 118937 5348
0 118937 181557
0 118937 159708
0 118937 126240
0 118937 135038
0 118937 108993
0 118937 63468
0 118937 37954
0 118937 74504
0 118937 178518
0 118937 44748
0 118937 41287
0 118937 78482
0 118937 151753
0 118937 101295
0 118937 4159
0 118937 135490
0 118937 186384
0 118937 178342
0 118937 150798
0 118937 182278
0 118937 106428
0 118937 145836
0 118937 33842
0 118937 112568
0 118937 36714
0 118937 157357
0 118937 26800
0 118937 179239
0 118937 80404
0 118937 125265
0 118937 114394
0 118937 99526
0 118937 159781
0 118937 180091
0 118937 21596
0 118937 146187
0 118937 77477
0 118937 181002
0 118937 174770
0 118937 18804
0 118937 69440
0 118937 149180
0 118937 159391
0 118937 25916
0 118937 31254
0 118937 50739
0 118937 199120
0 118937 68772
0 118937 46804
0 118937 143497
0 118937 160892
0 118937 39396
0 118937 78044
0 118937 12315
0 118937 38256
0 118937 75950
0 118937 91855
0 118937 98265
0 118937 64094
0 118937 48526
0 118937 188487
0 118937 60863
0 118937 71195
0 118937 13945
0 118937 173909
0 118937 128821
0 118937 145962
0 118937 50425
0 118937 198604
0 118937 155923
0 118937 166270
0 118937 164224
0 118937 61233
0 118937 56407
0 118937 168709
0 118937 72392
0 118937 15284
0 118937 86645
0 118937 195047
0 118937 102963
0 118937 103598
0 118937 1365
0 118937 85550
0 118937 6988
0 118937 61027
0 118937 159228
0 118937 70191
0 118937 176411
0 118937 148418
0 118937 28255
0 118937 107629
0 118937 80191
0 118937 89566
0 118937 131270
0 118937 112076
0 118937 177591
0 118937 115781
0 118937 97258
0 118937 101191
0 118937 127210
0 118937 34324
0 118937 195623
0 118937 193470
0 118937 101053
0 118937 5907
0 118937 62456
0 118937 44277
0 118937 195238
0 118937 67548
0 118937 22059
0 118937 199971
0 118937 142067
0 118937 162044
0 118937 194055
0 118937 74797
0 118937 135404
0 118937 85034
0 118937 91994
0 118937 143382
0 118937 141708
0 118937 105767
0 118937 167222
0 118937 147229
0 118937 92582
0 118937 105217
0 118937 144466
0 118937 132158
0 118937 101079
0 118937 77791
0 118937 1534
0 118937 183218
0 118937 51019
0 118937 133656
0 118937 113478
0 118937 161493
0 118937 52908
0 118937 176728
0 118937 138608
0 118937 101895
0 118937 120947
0 118937 71003
0 118937 3468
0 118937 191563
0 118937 99180
0 118937 31744
0 118937 88810
0 118937 138647
0 118937 57595
0 118937 25727
0 118937 88969
0 118937 16372
0 118937 197201
0 118937 123943
0 118937 138389
0 118937 6268
0 118937 127253
0 118937 104703
0 118937 92028
0 118937 82620
0 118937 21471
0 118937 96865
0 118937 14391
0 118937 108379
0 118937 74337
0 118937 28354
0 118937 169505
0 118937 142606
0 118937 161253
0 118937 23206
0 118937 114900
0 118937 65862
0 118937 2271
0 118937 97641
0 118937 34235
0 118937 76760
0 118937 61574
0 118937 29251
0 118937 117788
0 118937 193165
0 118937 36069
0 118937 64712
0 118937 69851
0 118937 53703
0 118937 65993
0 118937 177339
0 118937 9016
0 118937 82458
0 118937 41574
0 118937 133522
0 118937 63582
0 118937 101894
0 118937 154797
0 118937 182298
