200000 200000
0 157991 195214
0 30007 157991
0 191106 30007
0 79600 191106
0 59566 79600
0 70686 59566
0 16637 70686
0 153048 16637
0 9033 153048
0 84522 9033
0 18129 84522
0 7244 18129
0 4202 7244
0 40785 4202
0 121473 40785
0 82515 121473
0 175839 82515
0 125545 175839
0 164511 125545
0 179499 164511
0 63220 179499
0 89491 63220
0 43238 89491
0 140354 43238
0 189273 140354
0 106561 189273
0 119898 106561
0 79654 119898
0 37045 79654
0 110567 37045
0 31558 110567
0 68291 31558
0 144838 68291
0 198567 144838
0 57695 198567
0 146626 57695
0 33862 146626
0 175651 33862
0 148721 175651
0 39353 148721
0 112319 39353
0 15834 112319
0 110044 15834
0 167825 110044
0 165404 167825
0 51530 165404
0 83719 51530
0 108097 83719
0 20700 108097
0 115229 20700
0 179186 115229
0 62160 179186
0 157732 62160
0 143551 157732
0 19688 143551
0 69936 19688
0 139884 69936
0 8880 139884
0 139407 8880
0 66508 139407
0 24345 66508
0 173766 24345
0 198132 173766
0 13716 198132
0 191400 13716
0 189239 191400
0 197850 189239
0 60398 197850
0 93088 60398
0 141133 93088
0 95425 141133
0 124545 95425
0 103160 124545
0 112651 103160
0 66857 112651
0 159711 66857
0 12772 159711
0 150677 12772
0 142834 150677
0 39190 142834
0 7894 39190
0 60081 7894
0 146392 60081
0 4959 146392
0 116101 4959
0 18804 116101
0 126634 18804
0 70637 126634
0 84996 70637
0 196627 84996
0 92325 196627
0 131282 92325
0 199255 131282
0 43529 199255
0 177389 43529
0 93321 177389
0 36459 93321
0 63739 36459
0 3910 63739
0 22489 3910
0 57985 22489
0 180793 57985
0 21793 180793
0 109740 21793
0 62463 109740
0 176195 62463
0 108887 176195
0 152728 108887
0 134804 152728
0 116493 134804
0 133281 116493
0 71510 133281
0 57692 71510
0 52650 57692
0 41011 52650
0 144195 41011
0 156748 144195
0 113728 156748
0 41947 113728
0 144757 41947
0 46037 144757
0 192426 46037
0 90600 192426
0 150501 90600
0 29525 150501
0 175924 29525
0 31799 175924
0 60204 31799
0 45581 60204
0 58599 45581
0 86217 58599
0 14665 86217
0 98372 14665
0 190947 98372
0 26805 190947
0 57930 26805
0 155801 57930
0 30527 155801
0 156514 30527
0 172444 156514
0 168179 172444
0 150181 168179
0 77571 150181
0 132259 77571
0 89712 132259
0 192707 89712
0 68962 192707
0 153041 68962
0 96546 153041
0 159015 96546
0 109819 159015
0 104406 109819
0 98884 104406
0 119227 98884
0 177672 119227
0 183275 177672
0 18880 183275
0 13593 18880
0 160323 13593
0 115479 160323
0 175683 115479
0 93955 175683
0 182411 93955
0 147066 182411
0 153599 147066
0 66331 153599
0 41544 66331
0 199870 41544
0 83968 199870
0 54610 83968
0 156491 54610
0 56835 156491
0 157813 56835
0 190108 157813
0 91198 190108
0 141210 91198
0 179850 141210
0 114199 179850
0 55076 114199
0 79985 55076
0 182546 79985
0 94980 182546
0 90956 94980
0 31781 90956
0 171935 31781
0 192941 171935
0 65163 192941
0 154775 65163
0 187239 154775
0 20081 187239
0 125415 20081
0 74390 125415
0 133657 74390
0 41431 133657
0 171929 41431
0 41190 171929
0 52098 41190
0 16253 52098
0 82525 16253
0 26058 82525
0 87554 26058
0 196165 87554
0 81980 196165
0 29618 81980
0 60683 29618
0 154680 60683
0 38923 154680
0 24185 38923
0 116342 24185
0 107613 116342
0 48747 107613
0 18699 48747
0 139187 18699
0 166218 139187
0 125697 166218
0 109511 125697
0 185677 109511
0 165679 185677
0 35933 165679
0 23434 35933
0 9818 23434
0 199636 9818
0 22450 199636
0 195725 22450
0 78717 195725
0 89224 78717
0 154829 89224
0 2191 154829
0 77766 2191
0 90698 77766
0 101664 90698
0 89172 101664
0 116625 89172
0 179626 116625
0 171832 179626
0 7849 171832
0 137217 7849
0 183028 137217
0 23369 183028
0 105960 23369
0 149936 105960
0 54238 149936
0 93186 54238
0 112282 93186
0 109954 112282
0 165131 109954
0 27720 165131
0 78911 27720
0 90374 78911
0 152725 90374
0 174984 152725
0 102717 174984
0 31075 102717
0 171015 31075
0 190806 171015
0 189031 190806
0 46787 189031
0 185630 46787
0 45002 185630
0 51705 45002
0 86278 51705
0 80783 86278
0 136336 80783
0 89746 136336
0 160014 89746
0 155289 160014
0 172659 155289
0 69000 172659
0 164072 69000
0 68568 164072
0 183862 68568
0 27256 183862
0 188610 27256
0 37781 188610
0 75191 37781
0 114549 75191
0 192208 114549
0 109035 192208
0 52208 109035
0 146463 52208
0 153983 146463
0 192094 153983
0 158907 192094
0 124770 158907
0 69470 124770
0 143060 69470
0 192756 143060
0 46028 192756
0 152863 46028
0 90396 152863
0 79695 90396
0 39215 79695
0 73670 39215
0 138279 73670
0 170050 138279
0 144454 170050
0 104233 144454
0 119314 104233
0 163650 119314
0 29709 163650
0 100614 29709
0 10833 100614
0 159986 10833
0 155110 159986
0 198542 155110
0 37312 198542
0 195693 37312
0 37480 195693
0 110117 37480
0 38047 110117
0 185454 38047
0 100946 185454
0 174821 100946
0 62211 174821
0 36556 62211
0 81797 36556
0 124963 81797
0 26067 124963
0 35539 26067
